"","theta","batchA","batchB","log_umi:batchA","log_umi:batchB"
"RP11-244H3.4",1.23844809859889,-5.07909551835286,-7.84816347521095,0.459047585256277,1.19472118825326
"ZMYM6",0.627147482159868,-8.50650639184706,-8.6275298003736,1.23119662004771,1.28426317562973
"ZMYM1",0.43195060360759,-13.3216986013139,-3.90389776756571,2.59116965465676,-0.300985468825807
"SFPQ",2.35066215282226,-9.89397669790596,-8.91634244021774,2.45844842915128,2.16690409176558
"ZMYM4",0.362576739688756,-13.1516646027813,-11.933340564645,2.64572331738468,2.27324839246536
"KIAA0319L",0.633410114545112,-6.65609969498091,-11.2102353163936,0.990263939400344,2.41698607476905
"NCDN",0.152147342842016,-8.06261596183487,-14.7062411133777,1.16227828595307,2.83009805728395
"RP4-728D4.2",1.24699620741303,-11.3435437088229,-7.1287890107886,2.30435145802947,1.12463579731167
"PSMB2",1.99384764833443,-12.3513016499063,-14.9836056132922,3.26332019221101,4.0169438897883
"C1orf216",0.655300259359466,-8.96489493865475,-14.7316264164129,1.44314232801225,3.1036361987312
"CLSPN",0.377103588359208,-21.8648507412146,-38.2286697273091,4.61680987592904,9.37687231225102
"AGO4",0.023608617236764,-6.00831063386534,-8.62213642576427,0.591375269508697,1.22869779977512
"AGO1",0.575829024477001,-16.9202266029812,-10.6480166057488,3.78116111853796,1.97680345815444
"AGO3",0.330381583050254,-3.28908456272673,-11.6290141810438,-0.0923291508239058,2.36296386550646
"ADPRHL2",1.11813716293104,-5.18735686868211,-17.6938467621678,0.657072569579169,4.36879137935596
"TRAPPC3",0.411423594527732,-7.48399050451688,-9.50409604914818,1.79897612947825,2.32685281007633
"MAP7D1",0.66630724663056,-10.793430567092,-9.07333093172003,2.43247748727841,1.99626109443035
"THRAP3",0.60450277652427,-10.4834186037773,-12.0440131238999,2.5446084224242,2.93068464386647
"EVA1B",0.00930872398084879,-11.6070259638031,-21.0202573406699,2.38157389372178,4.70977104698711
"STK40",1.21954210024661,-16.7157220058092,-9.96415132634205,3.92835759555603,1.95503578620959
"LSM10",2.16692857743588,-9.74829897385047,-9.83699697510899,2.46577266428627,2.53075565717902
"MRPS15",1.02458781478715,-9.90307539627402,-10.090532774961,2.44462914220821,2.51150795343953
"CSF3R",0.237752279740029,-9.05371213486892,-9.50828994715848,2.16958232160952,2.27764152328675
"LINC01137",0.53428930178,-7.15914263139787,-19.3333670660485,0.727694622450004,4.32534560653929
"ZC3H12A",1.29411652225075,-3.49553516814725,-5.00345497296082,-0.0224069401793655,0.386888329673161
"MEAF6",2.54708846342488,-9.35990770379556,-7.12827178422423,2.44928338203618,1.7817758106561
"GNL2",1.76027209624853,-15.9075463753333,-13.4649114773812,3.80175789550724,3.11959725717217
"C1orf109",0.365132276509631,-6.27706321625243,-6.89192446651645,0.70651489237732,0.90062244704703
"YRDC",0.710472537774682,-10.2304199460979,-10.8586622444264,2.11172906321859,2.33189884153539
"C1orf122",1.36785599551953,-10.8268136256693,-10.3802104186271,2.44510907443387,2.37467282459604
"MTF1",0.599549379569864,-14.1528549275554,-7.93782703504508,3.07470150616529,1.27694579804987
"INPP5B",0.516584663059841,-13.8352530633392,-11.633175474886,2.78018131248366,2.1853247463603
"SF3A3",0.764746018632378,-13.6981294765777,-10.4529084618359,3.36295146564851,2.45416456061638
"FHL3",0.702148259370821,-12.037042348311,-5.63720687852641,2.69833856822212,0.717217603357806
"UTP11L",1.37648837672325,-13.6687902938846,-15.4103824568885,3.11185970270227,3.66598713612306
"RRAGC",0.100012937899839,-8.48315891235017,-9.55571871979839,1.74194585194909,2.13323069618054
"MYCBP",1.74839443178151,-14.4325588207209,-14.5335917446067,3.41840510940349,3.4717548233285
"AKIRIN1",3.51725304700836,-7.48598008463951,-8.6233795368126,1.60325833456312,1.98696637686903
"NDUFS5",2.48473858832083,-8.3795404285306,-9.21472696182709,2.3159591639162,2.55954722114134
"MACF1",0.558189277044877,-7.61027081472256,-7.46386205928285,1.56088918004173,1.54444043119252
"KIAA0754",0.249733675355896,-16.8765542374695,-8.20533311231124,3.37963814868084,0.918640858194743
"PABPC4",2.35320743473748,-14.3426554276054,-12.9602597448725,3.65986453859369,3.28382184142924
"HPCAL4",0.307090550733031,-14.9439211341623,-4.54926642883379,2.96638281708226,-0.21410778108458
"PPIE",0.369567847322878,-6.40847002734863,-9.21107374855929,1.409412586665,2.08677350553504
"TRIT1",0.0176213768732219,-6.5598440856479,-13.5689696041987,0.884353001442888,2.76578126046565
"MYCL",0.140097062322354,-24.7173716235452,-9.62574096745402,6.09440975905763,1.69872089346488
"CAP1",1.32260494309287,-6.78207754787759,-10.2098574548908,1.90147415765498,2.89077687701881
"PPT1",0.674956440206162,-13.77001768207,-10.2004307217097,3.63343425582603,2.63757282672263
"RLF",0.400857443672978,-8.08058029340217,-9.77391499774567,1.20717452258005,1.62288925978919
"RP1-39G22.7",0.629674887159065,-6.76247598766753,-9.37009841208081,0.919439278324865,1.69986062989563
"ZMPSTE24",0.53730068565438,-9.60758540484047,-14.587136999758,1.81650915195231,3.29668924090552
"COL9A2",0.308230704067269,-19.6002301843526,-23.8489770995394,4.31294619684869,5.60184642726755
"SMAP2",0.605289776886601,-6.89692474321933,-9.6442008683445,1.59098985988741,2.36098316767004
"ZFP69",0.047969502785508,-5.20823949427865,-9.15892333027704,0.191502870503734,1.38750409684148
"EXO5",0.228729098041664,-12.6271124615496,-16.9370749977925,2.22381588730829,3.43810792643047
"ZNF684",0.161148686443109,-16.7257971788422,-15.0357004323738,3.58143861523609,3.17691385936477
"NFYC-AS1",0.363321265721569,-22.2989549944326,-15.4901151665049,5.11090885065956,3.09202938566851
"NFYC",0.333711067191978,-8.48099470575635,-12.0218345493995,1.80586214618677,2.92423921404594
"CITED4",0.0961076691269808,-9.6569797357423,-13.180876958681,1.83815581650587,3.00445469111208
"CTPS1",0.727668138604742,-12.2334617844409,-18.578724459923,2.52367187003882,4.34590646730022
"SCMH1",0.305079969108485,-5.84951141174219,-18.5993920319297,0.40379596514769,3.95511747328898
"HIVEP3",0.286824945972486,-9.74285046007857,-9.33328831586444,1.80974579014717,1.58982393645959
"FOXJ3",1.36453993204377,-8.66642769762034,-10.4142136020413,1.49215695199085,2.1448591762724
"PPCS",4.79108459669661,-8.51602759647695,-8.62930212411485,2.06166859688335,2.11363483320441
"CCDC30",0.196212780119446,-7.41341605411185,-7.35171156288188,0.390199587056681,0.759516984965856
"PPIH",1.63332374973942,-13.7486001018965,-10.6430917686227,3.3732938853158,2.49024016030375
"YBX1",3.17941053903672,-10.4542984691155,-10.8042619207532,3.35588277049434,3.46321120720928
"LEPRE1",0.464298300383562,-8.7507905296588,-10.3677489158651,1.48122392208672,1.92775587907893
"C1orf50",0.262248499478653,-8.98843303511331,-7.09372141472165,1.84888588283941,1.28972901534089
"CCDC23",1.40622356368115,-9.10233606553949,-10.0523181959789,2.08627908577972,2.40567721242749
"ERMAP",0.0871706198736941,-16.2335621193572,-10.2892384939356,3.34129819620103,1.60152097658576
"ZNF691",0.481266931761766,-9.69415255166953,-5.4053552331705,1.52507920712048,0.228494307905266
"SLC2A1",0.705197044305771,-7.11874650351383,-11.7167207103111,0.921805333587086,2.23912293452907
"EBNA1BP2",0.470425367178147,-12.8350843885908,-7.29635143053661,3.075861029971,1.50337133341391
"ELOVL1",2.07466706021173,-11.0665165195572,-10.6505821579107,2.52366785245629,2.38963243464743
"MED8",2.75783521144648,-8.92073720525883,-12.6611958062815,1.95174724404843,3.00014470305044
"SZT2",0.495199981471174,-11.7201169793678,-8.47203592571311,2.26754351693446,1.31078244188355
"HYI",0.287115843892145,-16.2380009978296,-12.4609708256487,3.37023566584335,2.48341700234109
"KDM4A",0.7594046226986,-17.549889643421,-6.43846727695856,3.96280665316182,0.617182479121921
"ST3GAL3",0.155389625828057,-9.16871636352794,-3.66586491335099,1.39016151206907,-0.317760724038239
"IPO13",0.391155145186129,-18.6499803183582,-10.9727733297152,4.0094288715144,1.92213374633403
"DPH2",0.742394755846434,-19.6526628054969,-12.0974911883349,4.57884148099235,2.38962952454788
"ATP6V0B",0.954777073263889,-10.2044712424191,-11.5323860329748,2.85408864992314,3.22333404366753
"CCDC24",0.0709472390475661,-18.9238150157877,-11.5686223105076,4.14599511461404,1.70854235879956
"DMAP1",0.362194471656822,-6.26504858095629,-11.8384693660468,1.10366070579508,2.67972588455043
"ERI3",0.138471443891759,-6.81062285661557,-12.9992694851547,1.37176349506927,3.02756599640596
"RNF220",1.62384759453372,-12.6322615487491,-12.6166768594947,2.7840927573219,2.80837311812541
"TMEM53",0.112449432407912,-10.7345751662347,-21.2102114061417,1.88913537042685,4.81536060442282
"C1orf228",0.349612519618317,-8.56456933851015,-13.8054277648072,1.82066154993208,3.31289625130959
"RPS8",4.84269727511921,-4.64244485258345,-4.6267563128244,2.08452958623193,2.07699350975729
"PLK3",1.72292637661043,-11.4380749683857,-10.5927164338197,2.60937878424489,2.39479073059009
"PTCH2",0.43910433386039,-20.2238693215042,-7.82975223546855,4.5439479812773,0.806996147463231
"EIF2B3",0.659163923698427,-15.5971746554512,-10.2201187709813,3.59271968552007,2.10324346743526
"HECTD3",0.402427485141724,-20.2953371330932,-10.3635315513449,4.51221396774253,1.74290317725644
"UROD",2.67039351063906,-11.3993458302872,-10.9806152993321,2.63968507205726,2.54545455304651
"MUTYH",0.341383709484236,-12.3156307816493,-13.3596142418599,2.63181989647944,2.92070889935049
"TOE1",0.465532422090557,-8.60407023875405,-17.1082021164172,1.33641919037953,3.8301621834943
"TESK2",0.159256293188664,-13.7616407396185,4.44261874670905,2.14991533736837,-2.88605618821677
"PRDX1",0.679603286901532,-13.511479568399,-16.0812375863599,3.77645880743878,4.52385106348886
"AKR1A1",1.52365494304432,-11.0763782312027,-13.084239231288,2.7425916534219,3.35213644788686
"NASP",0.943276241383376,-11.9463344577536,-10.0591883016844,2.87413252254859,2.38115807454832
"GPBP1L1",0.475594906695158,-10.0132767869612,-12.9042193833516,2.18290443231911,3.11873234193233
"TMEM69",0.483895405229417,-14.0557436186256,-11.5066053571156,3.24339038977519,2.58295237334127
"IPP",0.721840577829771,-3.78134596743011,-11.9887141304211,-0.100615010623974,2.28945898161247
"MAST2",0.229474125584522,-15.3048180374866,-7.11562872926066,2.96761255594229,0.508542932970091
"POMGNT1",0.393226638310681,-6.69130973841831,-8.63502129508545,0.829767598801203,1.42750244800665
"LRRC41",1.30480446075184,-16.3472814017938,-8.24665182241871,3.92001573242717,1.51751136535644
"UQCRH",1.49834607814544,-9.17726132310503,-9.23129807301105,2.61126756531237,2.64147016844492
"NSUN4",0.47536178304644,-8.03164993715219,-14.0112183228242,1.24873921639696,2.7458121759729
"FAAH",0.0696227054610785,-8.44136149855603,-14.0132783597151,1.32609816401268,3.23702478959623
"MKNK1",0.405141625519444,-15.1462057805915,-12.2927375707932,3.59418055893386,2.67790238251326
"MOB3C",0.918458593977147,-8.00106209201843,-7.39184451394849,1.23967954188472,0.990674208559536
"ATPAF1",0.422626842780545,-10.6143615440093,-9.72396550801891,2.38571655111757,2.0160779152214
"EFCAB14",0.189938052389213,-20.4682493789595,-9.68493969797769,5.23435090941374,2.06017107541568
"CMPK1",1.48389825349816,-6.82916579837557,-5.75136544198277,1.82667245005918,1.5269038387728
"SPATA6",0.0430247317233328,-13.3363372212714,-12.2794881149457,2.49703113585323,2.18663141625733
"BEND5",0.474850798265834,-12.93964521029,-7.68339777017164,2.5837494611897,1.10190806924653
"FAF1",0.799125466149507,-10.6529768936234,-7.62632353364887,2.20486101546081,1.31851134768661
"CDKN2C",0.846205542073139,-10.7527969454951,-10.6917848939454,1.98343936433886,2.12758841266324
"RNF11",1.52103133385033,-8.34515898439619,-10.2057934357798,1.69208858983647,2.21289367084532
"EPS15",1.69460732782916,-10.3237027077586,-11.2365459129821,2.28608168862115,2.53696357692482
"OSBPL9",1.35111683067019,-8.80991443772158,-10.7935032966751,1.7126610657607,2.3882538061258
"NRD1",1.72431560108326,-10.0728122775793,-9.29951740983096,2.27376776130838,2.00223241135417
"TXNDC12",3.96242431199072,-6.59439574961138,-10.7376089515039,1.47244655352839,2.71287731428654
"KTI12",0.956585664647487,-11.7427701851242,-11.3887204670936,2.38001104985295,2.44038095415801
"BTF3L4",1.00194072131964,-7.21006647580801,-8.77116292083711,1.54073585217533,2.0086019160208
"CC2D1B",0.252677060747139,-8.08291328469781,-17.175999824875,1.04804607175506,3.70687250533789
"PRPF38A",0.599685269609674,-8.3546423131203,-7.37532131041364,1.85217061372238,1.55046333732788
"ZCCHC11",0.287405345964903,-7.25738821174782,-5.50345362565588,1.33437500964174,0.86330763902967
"GPX7",1.04104013811029,-8.66911778899932,-9.01707624117035,1.70994226429293,1.70093675710733
"FAM159A",1.02541463367018,-6.3416954472494,-3.06611625114108,1.03334403436709,0.0902468757920974
"COA7",0.0456357139793285,-18.7207862732823,-10.76062564358,3.9958968639274,1.58988911337735
"ZYG11B",0.758821606084917,-13.1257849639479,-11.4355787562184,2.76615257360736,2.24103842329638
"ECHDC2",1.36531871608686,-6.20209211509737,-7.61430856114571,0.999616034025766,1.41825389756483
"SCP2",0.981203349403331,-8.75687807460156,-9.89345570461604,2.33631282207254,2.58737448172099
"SLC1A7",0.203721795710486,-8.37500541269268,2.87180292353234,0.828963751566819,-2.52440311994379
"CPT2",0.51114892942666,-11.0015001737887,-12.6395744970294,2.12466214733844,2.62266431441424
"C1orf123",0.61997621316644,-15.6639355291298,-13.3595994835874,4.00410487723135,3.2719642494119
"MAGOH",1.38955595798464,-10.1307921964308,-11.0329778154747,2.53513322340284,2.80599760900929
"RP11-117D22.2",0.143312933387396,-29.3813022396083,-20.1234744112456,7.0049170226594,4.39111244259009
"NDC1",0.290746379741177,-16.1039945044187,-18.0654555804131,3.27311010536715,4.05004662100687
"YIPF1",0.422037221962807,-13.6477076871524,-11.6180652780578,3.07452948665278,2.41307386511137
"HSPB11",0.150067988931335,-11.1818599616246,-7.08561854463967,2.50627061328962,1.4869599752395
"LRRC42",0.749956060148781,-16.0683749146224,-9.29547957125708,3.60193089544304,1.52722453900815
"TMEM59",1.91158389381641,-7.46901999290658,-8.1686601166608,2.03654093080224,2.25450047071426
"TCEANC2",0.411312010082171,-16.7889441316395,-11.7732829355154,3.47178046676316,2.15710424252744
"MRPL37",1.97569513254397,-16.6618216639888,-13.9209253586056,4.09673220876048,3.35452380759202
"SSBP3",0.0713665372041358,-7.69167579237178,-12.0501998947552,1.29727990078906,2.65758733976178
"TTC22",0.218112947228386,-13.2648655731937,-20.8908985423527,2.55287906538337,4.70010524984156
"DHCR24",0.0909049249610051,-26.1927246812827,-21.2788085637058,6.08195660275205,4.52280221230679
"USP24",0.542116703314123,-11.242081368533,-14.8751886887367,2.33691991509225,3.29893151841755
"OMA1",1.0217158318242,-13.2644020728193,-9.36845203808151,2.81586360141683,1.71574552063393
"MYSM1",0.595173029716122,-9.56916653409802,-14.7917673641576,1.60789871309857,3.17392400637209
"JUN",1.15164561710291,-4.826787090356,-3.74854049409403,1.73386379236063,1.40900704706255
"LINC01135",0.291466270194978,-16.3450204358018,-11.3102679532024,3.37363197368527,1.79724551309389
"FGGY",0.0716017504854306,-9.68648145641897,-13.3063393843263,1.45154938559915,2.38281770158562
"NFIA",0.214029398104973,-13.0994522696692,-0.685926192271264,2.15900545385313,-1.34335003227257
"TM2D1",2.27012247046611,-8.00235850692415,-8.31654987060274,1.63151418316061,1.71313578915669
"INADL",1.0560776245419,-5.16962360022238,-1.06644982934745,0.478309774291971,-0.906623230288964
"USP1",1.61321265066705,-9.4859087805397,-16.3314032715472,2.01208924757618,3.97560406610685
"ATG4C",0.12307814802089,-12.9094647126762,-10.9926736154466,2.79851275068084,2.33448767177019
"ALG6",1.20040456392131,-7.36331974074904,-14.4680317426741,1.0889455934542,3.20554012734195
"ITGB3BP",0.12907228403465,-8.11191940953662,-6.85024156797601,1.05665297562911,0.610165093140408
"PGM1",0.0402292978852656,-14.0015451020975,-7.12268325641119,3.29701858572656,1.31190350732862
"JAK1",0.585460285015691,-7.9016903694307,-9.14443539575108,1.89428132443816,2.36305976095737
"LEPROT",0.372049652611697,-7.7328222833822,-17.7589206746982,1.5599629120469,4.52464465145317
"PDE4B",1.01105331391325,-10.2002541319819,-8.72237438262954,2.06082091118412,1.70033804810986
"MIER1",1.66242646296913,-9.81050972560875,-8.41513115150953,1.94050422637334,1.56209938557982
"SLC35D1",0.382473337429252,-10.0837460234919,-3.96856223818714,1.64010022743738,-0.348713571416061
"IL23R",0.212700652450213,-16.2493904157718,-15.5310970003479,3.31531714761879,2.93327837919357
"SERBP1",3.04065052101548,-11.7704034506305,-10.1277899366157,3.26234843885695,2.76415632673522
"GADD45A",0.549885586510022,-5.66666858145842,-12.9873574682255,0.689816768395777,2.92098427038346
"LRRC7",0.195569777914444,-20.8336988032474,-12.2935159324464,4.52009784717845,1.92183595395285
"LRRC40",0.549142104167291,-14.4063897359412,-11.1368285001091,3.12967479152528,2.14283616873466
"SRSF11",5.73011064441241,-7.23113882474501,-8.74371050351196,1.78894310923819,2.21413999896411
"ANKRD13C",1.05246711857075,-7.31447715869536,-9.26139630105217,1.12400406172248,1.51716420027166
"HHLA3",0.727801763710816,-8.39766233284872,-5.59608936354803,1.27532002425972,0.399008230048242
"ZRANB2",1.32052233642336,-8.07447935807267,-5.9508818760138,1.72022791312169,1.07011662614549
"FPGT",0.423864445807821,-18.9807240219071,-6.90478961715178,4.3193601088877,0.756063738101385
"CRYZ",1.37031870741522,-7.35312301757148,-7.59509458033165,1.135462882804,1.18380665399188
"TYW3",0.848895967522858,-15.2477802362893,-13.2932142069576,3.45743433722988,2.85658456979098
"ACADM",0.321511434441005,-9.47624748246022,-9.37095257144784,2.06823538870724,2.11384383197564
"RABGGTB",2.01893732058062,-11.5547380334608,-10.7788723347484,2.73047119723267,2.47462430248901
"PIGK",1.18366459955775,-11.5315050965711,-7.16246874408628,2.39566293236769,1.0636854425009
"AK5",0.225277391647523,-4.76711897779102,-9.35190123451411,0.287507919171002,1.68595863178112
"ZZZ3",1.04873675457004,-12.9127558472813,-10.5541111231721,2.70395801883895,1.99281446372907
"USP33",0.142315637106997,-12.3951051558844,-8.48247066625773,2.78641730919832,1.68556322711947
